Species,decimalLatitude,decimalLongitude,year,month,basisOfRecord
Elk,40.404825,-105.710995,2019,7,HUMAN_OBSERVATION
Elk,40.3657,-105.854438,2019,7,HUMAN_OBSERVATION
Elk,40.412595,-105.816895,2019,7,HUMAN_OBSERVATION
Elk,40.329665,-105.854702,2019,7,HUMAN_OBSERVATION
Elk,40.289944,-105.662455,2019,7,HUMAN_OBSERVATION
Elk,37.246925,-107.059586,2019,7,HUMAN_OBSERVATION
Elk,40.403363,-105.659662,2019,7,HUMAN_OBSERVATION
Elk,39.592013,-105.332817,2019,7,HUMAN_OBSERVATION
Elk,40.369105,-105.63991,2019,7,HUMAN_OBSERVATION
Elk,40.354456,-105.661539,2019,7,HUMAN_OBSERVATION
Elk,40.379524,-105.493042,2019,7,HUMAN_OBSERVATION
Elk,40.402562,-105.709938,2019,7,HUMAN_OBSERVATION
Elk,40.439722,-105.75411,2019,7,HUMAN_OBSERVATION
Elk,40.422897,-105.709137,2019,7,HUMAN_OBSERVATION
Elk,40.37885,-105.521362,2019,7,HUMAN_OBSERVATION
Elk,40.251249,-105.820119,2019,7,HUMAN_OBSERVATION
Elk,40.373089,-105.630903,2019,7,HUMAN_OBSERVATION
Elk,40.361396,-105.792077,2019,7,HUMAN_OBSERVATION
Elk,40.433995,-105.768112,2019,7,HUMAN_OBSERVATION
Elk,40.425092,-105.753678,2019,7,HUMAN_OBSERVATION
Elk,40.3281,-105.599321,2019,7,HUMAN_OBSERVATION
Elk,40.412598,-105.73011,2019,7,HUMAN_OBSERVATION
Elk,40.42482,-105.75351,2019,7,HUMAN_OBSERVATION
Elk,40.406336,-105.720487,2019,7,HUMAN_OBSERVATION
Elk,40.346887,-105.570045,2019,7,HUMAN_OBSERVATION
Elk,40.309577,-106.101286,2019,7,HUMAN_OBSERVATION
Elk,39.773513,-105.160852,2019,7,HUMAN_OBSERVATION
Elk,40.330032,-105.599495,2019,8,HUMAN_OBSERVATION
Elk,40.289669,-105.671219,2019,8,HUMAN_OBSERVATION
Elk,40.370576,-105.851905,2019,8,HUMAN_OBSERVATION
Elk,40.393392,-105.694237,2019,8,HUMAN_OBSERVATION
Elk,40.379704,-105.853996,2019,8,HUMAN_OBSERVATION
Elk,40.42516,-105.756422,2019,8,HUMAN_OBSERVATION
Elk,40.340313,-105.626801,2019,8,HUMAN_OBSERVATION
Elk,40.440593,-105.75346,2019,8,HUMAN_OBSERVATION
Elk,40.299492,-105.84185,2019,8,HUMAN_OBSERVATION
Elk,40.439888,-105.772947,2019,8,HUMAN_OBSERVATION
Elk,40.330233,-105.598892,2019,8,HUMAN_OBSERVATION
Elk,40.429715,-105.752384,2019,8,HUMAN_OBSERVATION
Elk,40.287128,-105.639671,2019,8,HUMAN_OBSERVATION
Elk,40.276356,-105.636635,2019,8,HUMAN_OBSERVATION
Elk,40.28635,-105.665817,2019,8,HUMAN_OBSERVATION
Elk,40.435522,-105.766083,2019,8,HUMAN_OBSERVATION
Elk,40.294405,-105.650842,2019,8,HUMAN_OBSERVATION
Elk,40.401447,-105.709883,2019,8,HUMAN_OBSERVATION
Elk,40.448036,-105.750586,2019,8,HUMAN_OBSERVATION
Elk,40.424781,-105.753853,2019,8,HUMAN_OBSERVATION
Elk,40.448199,-105.750735,2019,8,HUMAN_OBSERVATION
Elk,40.447047,-105.751706,2019,8,HUMAN_OBSERVATION
Elk,40.446982,-105.752462,2019,8,HUMAN_OBSERVATION
Elk,40.44841,-105.750085,2019,8,HUMAN_OBSERVATION
Elk,40.424972,-105.753753,2019,8,HUMAN_OBSERVATION
Elk,40.440838,-105.754541,2019,8,HUMAN_OBSERVATION
Elk,40.294075,-105.657191,2019,9,HUMAN_OBSERVATION
Elk,40.399533,-105.847281,2019,9,HUMAN_OBSERVATION
Elk,40.35662,-105.604562,2019,9,HUMAN_OBSERVATION
Elk,40.367325,-105.697528,2019,9,HUMAN_OBSERVATION
Elk,40.293466,-105.654515,2019,9,HUMAN_OBSERVATION
Elk,40.366864,-105.502842,2019,9,HUMAN_OBSERVATION
Elk,40.44272,-105.759187,2019,9,HUMAN_OBSERVATION
Elk,40.357531,-105.58562,2019,9,HUMAN_OBSERVATION
Elk,40.288501,-105.663752,2019,9,HUMAN_OBSERVATION
Elk,40.395905,-105.713775,2019,9,HUMAN_OBSERVATION
Elk,39.051742,-106.864267,2019,9,HUMAN_OBSERVATION
Elk,40.359088,-105.69497,2019,9,HUMAN_OBSERVATION
Elk,40.359445,-105.598858,2019,9,HUMAN_OBSERVATION
Elk,40.340733,-105.572288,2019,9,HUMAN_OBSERVATION
Elk,40.394634,-105.848057,2019,9,HUMAN_OBSERVATION
Elk,39.624234,-105.334604,2019,9,HUMAN_OBSERVATION
Elk,40.363315,-105.583357,2019,9,HUMAN_OBSERVATION
Elk,40.356903,-105.584412,2019,9,HUMAN_OBSERVATION
Elk,40.339925,-105.576355,2019,9,HUMAN_OBSERVATION
Elk,40.3429,-105.524758,2019,9,HUMAN_OBSERVATION
Elk,39.678251,-105.366259,2019,9,HUMAN_OBSERVATION
Elk,40.355632,-105.598838,2019,9,HUMAN_OBSERVATION
Elk,40.267399,-105.66743,2019,9,HUMAN_OBSERVATION
Elk,40.378658,-105.501267,2019,9,HUMAN_OBSERVATION
Elk,40.402304,-105.709992,2019,9,HUMAN_OBSERVATION
Elk,40.382901,-105.517116,2019,9,HUMAN_OBSERVATION
Elk,40.37616,-105.499006,2019,9,HUMAN_OBSERVATION
Elk,40.392397,-105.697106,2019,9,HUMAN_OBSERVATION
Elk,40.356632,-105.584114,2019,9,HUMAN_OBSERVATION
Elk,40.316086,-105.633446,2019,9,HUMAN_OBSERVATION
Elk,40.35709,-105.596954,2019,9,HUMAN_OBSERVATION
Elk,40.36832,-105.591774,2019,9,HUMAN_OBSERVATION
Elk,40.369495,-105.568192,2019,9,HUMAN_OBSERVATION
Elk,40.389256,-105.675011,2019,9,HUMAN_OBSERVATION
Elk,40.369638,-105.618335,2019,9,HUMAN_OBSERVATION
Elk,40.367661,-105.590347,2019,9,HUMAN_OBSERVATION
Elk,40.360535,-105.599312,2019,9,HUMAN_OBSERVATION
Elk,40.396212,-105.846103,2019,9,HUMAN_OBSERVATION
Elk,40.382487,-105.519377,2019,9,HUMAN_OBSERVATION
Elk,37.04587,-107.876177,2019,9,HUMAN_OBSERVATION
Elk,40.35682,-105.60118,2019,9,HUMAN_OBSERVATION
Elk,40.432011,-105.731487,2019,9,HUMAN_OBSERVATION
Elk,40.366497,-105.574304,2019,10,HUMAN_OBSERVATION
Elk,40.356903,-105.602692,2019,10,HUMAN_OBSERVATION
Elk,40.378299,-105.515129,2019,10,HUMAN_OBSERVATION
Elk,40.402224,-105.715077,2019,10,HUMAN_OBSERVATION
Elk,40.35682,-105.607628,2019,10,HUMAN_OBSERVATION
Elk,40.374722,-105.499023,2019,10,HUMAN_OBSERVATION
Elk,40.423213,-105.699835,2019,10,HUMAN_OBSERVATION
Elk,40.354051,-105.592166,2019,10,HUMAN_OBSERVATION
Elk,40.365057,-105.728234,2019,10,HUMAN_OBSERVATION
Elk,40.373003,-105.491939,2019,10,HUMAN_OBSERVATION
Elk,40.342067,-105.573472,2019,10,HUMAN_OBSERVATION
Elk,40.341594,-105.574172,2019,10,HUMAN_OBSERVATION
Elk,40.341944,-105.573744,2019,10,HUMAN_OBSERVATION
Elk,40.320935,-105.854543,2019,10,HUMAN_OBSERVATION
Elk,40.38858,-105.616875,2019,10,HUMAN_OBSERVATION
Elk,40.372425,-105.554179,2019,10,HUMAN_OBSERVATION
Elk,40.336553,-105.526589,2019,10,HUMAN_OBSERVATION
Elk,37.256583,-107.031883,2019,11,HUMAN_OBSERVATION
Elk,40.37825,-105.537575,2019,11,HUMAN_OBSERVATION
Elk,39.900791,-105.242775,2019,11,HUMAN_OBSERVATION
Elk,40.389687,-105.462517,2019,11,HUMAN_OBSERVATION
Elk,37.332934,-107.050265,2019,12,HUMAN_OBSERVATION
Elk,40.344051,-105.567985,2019,12,HUMAN_OBSERVATION
Elk,40.363653,-105.5429,2019,12,HUMAN_OBSERVATION
Elk,40.366355,-105.580758,2019,12,HUMAN_OBSERVATION
Elk,38.436808,-106.555442,2019,12,HUMAN_OBSERVATION
Elk,39.259762,-106.933919,2019,12,HUMAN_OBSERVATION
Elk,39.603978,-105.308,2019,12,HUMAN_OBSERVATION
Elk,40.358283,-105.597053,2019,12,HUMAN_OBSERVATION
Elk,38.936308,-105.178964,2018,1,HUMAN_OBSERVATION
Elk,39.74335,-105.20414,2018,1,HUMAN_OBSERVATION
Elk,39.718692,-105.22622,2018,2,HUMAN_OBSERVATION
Elk,40.376623,-105.531287,2018,3,HUMAN_OBSERVATION
Elk,40.411123,-105.64363,2018,3,HUMAN_OBSERVATION
Elk,38.962292,-105.15795,2018,3,HUMAN_OBSERVATION
Elk,39.583837,-107.379118,2018,3,HUMAN_OBSERVATION
Elk,39.584494,-107.377716,2018,3,HUMAN_OBSERVATION
Elk,40.348422,-105.640235,2018,4,HUMAN_OBSERVATION
Elk,39.732217,-105.168403,2018,4,HUMAN_OBSERVATION
Elk,40.481342,-105.224803,2018,4,HUMAN_OBSERVATION
Elk,40.346242,-105.582205,2018,4,HUMAN_OBSERVATION
Elk,40.285963,-105.543385,2018,4,HUMAN_OBSERVATION
Elk,40.375824,-105.473096,2018,4,HUMAN_OBSERVATION
Elk,40.346797,-105.435822,2018,4,HUMAN_OBSERVATION
Elk,40.366608,-105.574355,2018,4,HUMAN_OBSERVATION
Elk,39.733374,-105.168254,2018,4,HUMAN_OBSERVATION
Elk,40.430777,-105.50806,2018,4,HUMAN_OBSERVATION
Elk,40.371421,-105.514694,2018,4,HUMAN_OBSERVATION
Elk,40.290149,-105.5449,2018,4,HUMAN_OBSERVATION
Elk,38.883732,-108.752014,2018,4,HUMAN_OBSERVATION
Elk,38.955,-106.1994,2018,4,HUMAN_OBSERVATION
Elk,38.955034,-106.199332,2018,4,HUMAN_OBSERVATION
Elk,38.9551,-106.1993,2018,4,HUMAN_OBSERVATION
Elk,38.955298,-106.199566,2018,4,HUMAN_OBSERVATION
Elk,40.330902,-105.599511,2018,5,HUMAN_OBSERVATION
Elk,39.953056,-105.45639,2018,5,HUMAN_OBSERVATION
Elk,38.137436,-107.728088,2018,5,HUMAN_OBSERVATION
Elk,39.920989,-105.113982,2018,5,HUMAN_OBSERVATION
Elk,37.942308,-107.831967,2018,5,HUMAN_OBSERVATION
Elk,37.176038,-107.515819,2018,5,HUMAN_OBSERVATION
Elk,40.404362,-105.591922,2018,5,HUMAN_OBSERVATION
Elk,40.349388,-105.630058,2018,5,HUMAN_OBSERVATION
Elk,40.356853,-105.603553,2018,5,HUMAN_OBSERVATION
Elk,40.406094,-105.597642,2018,5,HUMAN_OBSERVATION
Elk,40.420881,-108.730543,2018,5,HUMAN_OBSERVATION
Elk,40.353611,-105.562706,2018,5,HUMAN_OBSERVATION
Elk,40.366489,-105.582331,2018,5,HUMAN_OBSERVATION
Elk,40.35693,-105.596992,2018,5,HUMAN_OBSERVATION
Elk,37.332897,-108.412912,2018,6,HUMAN_OBSERVATION
Elk,40.229236,-105.20743,2018,6,HUMAN_OBSERVATION
Elk,39.727139,-105.213768,2018,6,HUMAN_OBSERVATION
Elk,37.946215,-107.845235,2018,6,HUMAN_OBSERVATION
Elk,40.309967,-105.654013,2018,6,HUMAN_OBSERVATION
Elk,40.377998,-105.852127,2018,6,HUMAN_OBSERVATION
Elk,40.309958,-105.665328,2018,6,HUMAN_OBSERVATION
Elk,39.432587,-107.29535,2018,6,HUMAN_OBSERVATION
Elk,40.440987,-105.754549,2018,6,HUMAN_OBSERVATION
Elk,40.447639,-105.753672,2018,6,HUMAN_OBSERVATION
Elk,40.353937,-105.586518,2018,6,HUMAN_OBSERVATION
Elk,40.353432,-105.857247,2018,6,HUMAN_OBSERVATION
Elk,40.401138,-105.7099,2018,7,HUMAN_OBSERVATION
Elk,40.37323,-105.85453,2018,7,HUMAN_OBSERVATION
Elk,39.442454,-104.885177,2018,7,HUMAN_OBSERVATION
Elk,40.412067,-105.732666,2018,7,HUMAN_OBSERVATION
Elk,40.370178,-105.853752,2018,7,HUMAN_OBSERVATION
Elk,40.409966,-105.720879,2018,7,HUMAN_OBSERVATION
Elk,40.441465,-105.764974,2018,7,HUMAN_OBSERVATION
Elk,40.343412,-105.532126,2018,7,HUMAN_OBSERVATION
Elk,40.380458,-105.851446,2018,7,HUMAN_OBSERVATION
Elk,40.436642,-105.719738,2018,7,HUMAN_OBSERVATION
Elk,40.419155,-105.807961,2018,7,HUMAN_OBSERVATION
Elk,40.340663,-105.59552,2018,7,HUMAN_OBSERVATION
Elk,40.439724,-105.769997,2018,7,HUMAN_OBSERVATION
Elk,38.151055,-108.023356,2018,7,HUMAN_OBSERVATION
Elk,39.660288,-105.365265,2018,7,HUMAN_OBSERVATION
Elk,40.400219,-105.710007,2018,7,HUMAN_OBSERVATION
Elk,40.353381,-105.851839,2018,7,HUMAN_OBSERVATION
Elk,39.957775,-105.324945,2018,7,HUMAN_OBSERVATION
Elk,40.288979,-105.843018,2018,7,HUMAN_OBSERVATION
Elk,40.438983,-105.773567,2018,7,HUMAN_OBSERVATION
Elk,40.395617,-105.711167,2018,7,HUMAN_OBSERVATION
Elk,40.431356,-105.501912,2018,7,HUMAN_OBSERVATION
Elk,40.4337,-105.768264,2018,7,HUMAN_OBSERVATION
Elk,40.373172,-105.856353,2018,7,HUMAN_OBSERVATION
Elk,40.400925,-105.709983,2018,7,HUMAN_OBSERVATION
Elk,40.54885,-105.614679,2018,7,HUMAN_OBSERVATION
Elk,40.363477,-105.540719,2018,7,HUMAN_OBSERVATION
Elk,40.314245,-105.622595,2018,7,HUMAN_OBSERVATION
Elk,38.999601,-105.397982,2018,7,HUMAN_OBSERVATION
Elk,40.392955,-105.512588,2018,7,HUMAN_OBSERVATION
Elk,40.40539,-105.617208,2018,7,HUMAN_OBSERVATION
Elk,37.949458,-107.851869,2018,8,HUMAN_OBSERVATION
Elk,37.950962,-107.854444,2018,8,HUMAN_OBSERVATION
Elk,37.951066,-107.854471,2018,8,HUMAN_OBSERVATION
Elk,37.948358,-107.848286,2018,8,HUMAN_OBSERVATION
Elk,37.949959,-107.852652,2018,8,HUMAN_OBSERVATION
Elk,40.320088,-105.604234,2018,8,HUMAN_OBSERVATION
Elk,39.636587,-105.603588,2018,8,HUMAN_OBSERVATION
Elk,40.414423,-105.816082,2018,8,HUMAN_OBSERVATION
Elk,39.62706,-105.60015,2018,8,HUMAN_OBSERVATION
Elk,40.417202,-105.809297,2018,8,HUMAN_OBSERVATION
Elk,40.394989,-105.564329,2018,8,HUMAN_OBSERVATION
Elk,40.395118,-105.564393,2018,8,HUMAN_OBSERVATION
Elk,40.440639,-105.752869,2018,8,HUMAN_OBSERVATION
Elk,40.357337,-105.559278,2018,8,HUMAN_OBSERVATION
Elk,40.422791,-105.751434,2018,8,HUMAN_OBSERVATION
Elk,40.378747,-105.598075,2018,8,HUMAN_OBSERVATION
Elk,40.378083,-105.511301,2018,8,HUMAN_OBSERVATION
Elk,40.447349,-105.753394,2018,8,HUMAN_OBSERVATION
Elk,40.446135,-105.751557,2018,8,HUMAN_OBSERVATION
Elk,40.319275,-105.627656,2018,8,HUMAN_OBSERVATION
Elk,40.433955,-105.789162,2018,8,HUMAN_OBSERVATION
Elk,38.171319,-108.022739,2018,8,HUMAN_OBSERVATION
Elk,40.366429,-105.536575,2018,9,HUMAN_OBSERVATION
Elk,39.639419,-105.31632,2018,9,HUMAN_OBSERVATION
Elk,40.303433,-105.638152,2018,9,HUMAN_OBSERVATION
Elk,40.407233,-105.840477,2018,9,HUMAN_OBSERVATION
Elk,40.358208,-105.591422,2018,9,HUMAN_OBSERVATION
Elk,40.34607,-105.583817,2018,9,HUMAN_OBSERVATION
Elk,39.664232,-105.285878,2018,9,HUMAN_OBSERVATION
Elk,39.701868,-105.183716,2018,9,HUMAN_OBSERVATION
Elk,40.003971,-107.823449,2018,9,HUMAN_OBSERVATION
Elk,40.423159,-105.808867,2018,9,HUMAN_OBSERVATION
Elk,39.895433,-105.222022,2018,9,HUMAN_OBSERVATION
Elk,39.901621,-107.539458,2018,9,HUMAN_OBSERVATION
Elk,40.386421,-105.608267,2018,9,HUMAN_OBSERVATION
Elk,37.811106,-107.906178,2018,9,HUMAN_OBSERVATION
Elk,40.380805,-105.600412,2018,9,HUMAN_OBSERVATION
Elk,40.343344,-105.853749,2018,9,HUMAN_OBSERVATION
Elk,40.378928,-105.51085,2018,9,HUMAN_OBSERVATION
Elk,39.638653,-105.31682,2018,9,HUMAN_OBSERVATION
Elk,40.552985,-105.817204,2018,9,HUMAN_OBSERVATION
Elk,40.341755,-105.574318,2018,10,HUMAN_OBSERVATION
Elk,40.371393,-105.516953,2018,10,HUMAN_OBSERVATION
Elk,40.196244,-105.263147,2018,10,HUMAN_OBSERVATION
Elk,39.714247,-105.22034,2018,10,HUMAN_OBSERVATION
Elk,40.368955,-105.569953,2018,10,HUMAN_OBSERVATION
Elk,39.391687,-105.812278,2018,10,HUMAN_OBSERVATION
Elk,40.377913,-105.516433,2018,10,HUMAN_OBSERVATION
Elk,40.270484,-105.833674,2018,10,HUMAN_OBSERVATION
Elk,40.34115,-105.568859,2018,10,HUMAN_OBSERVATION
Elk,40.375099,-105.502373,2018,11,HUMAN_OBSERVATION
Elk,37.345118,-107.103047,2018,11,HUMAN_OBSERVATION
Elk,40.377133,-105.521155,2018,11,HUMAN_OBSERVATION
Elk,40.359392,-105.59572,2018,11,HUMAN_OBSERVATION
Elk,40.377226,-105.528786,2018,11,HUMAN_OBSERVATION
Elk,39.878206,-105.211195,2018,12,HUMAN_OBSERVATION
Elk,40.649856,-107.310931,2018,12,HUMAN_OBSERVATION
Elk,40.384483,-105.194496,2018,12,HUMAN_OBSERVATION
Elk,40.36597,-105.583591,2017,1,HUMAN_OBSERVATION
Elk,39.958076,-105.343673,2017,1,HUMAN_OBSERVATION
Elk,39.502308,-107.312032,2017,1,HUMAN_OBSERVATION
Elk,40.389024,-105.602755,2017,1,HUMAN_OBSERVATION
Elk,39.971595,-105.349102,2017,2,HUMAN_OBSERVATION
Elk,39.959557,-105.345304,2017,3,HUMAN_OBSERVATION
Elk,40.273458,-105.296271,2017,4,HUMAN_OBSERVATION
Elk,40.372788,-105.612828,2017,4,HUMAN_OBSERVATION
Elk,40.404028,-105.626578,2017,4,HUMAN_OBSERVATION
Elk,40.661599,-105.396131,2017,4,HUMAN_OBSERVATION
Elk,40.559743,-105.171831,2017,4,HUMAN_OBSERVATION
Elk,38.53164,-107.711862,2017,4,HUMAN_OBSERVATION
Elk,40.37675,-105.520813,2017,5,HUMAN_OBSERVATION
Elk,40.378285,-105.5138,2017,5,HUMAN_OBSERVATION
Elk,39.962614,-105.346114,2017,5,HUMAN_OBSERVATION
Elk,39.692118,-105.293299,2017,5,HUMAN_OBSERVATION
Elk,40.141315,-105.317087,2017,5,HUMAN_OBSERVATION
Elk,40.342697,-105.478486,2017,5,HUMAN_OBSERVATION
Elk,40.410341,-105.719633,2017,6,HUMAN_OBSERVATION
Elk,40.441466,-105.753381,2017,6,HUMAN_OBSERVATION
Elk,37.670623,-105.589943,2017,6,HUMAN_OBSERVATION
Elk,40.310147,-105.644088,2017,6,HUMAN_OBSERVATION
Elk,40.305978,-105.540047,2017,6,HUMAN_OBSERVATION
Elk,40.413406,-105.744865,2017,6,HUMAN_OBSERVATION
Elk,40.411003,-105.731766,2017,6,HUMAN_OBSERVATION
Elk,37.947307,-107.839054,2017,6,HUMAN_OBSERVATION
Elk,40.356037,-105.607148,2017,6,HUMAN_OBSERVATION
Elk,40.367735,-105.573978,2017,6,HUMAN_OBSERVATION
Elk,40.401358,-105.709922,2017,6,HUMAN_OBSERVATION
Elk,39.566978,-104.984537,2017,6,HUMAN_OBSERVATION
Elk,40.398544,-105.573967,2017,6,HUMAN_OBSERVATION
Elk,40.36595,-105.557935,2017,6,HUMAN_OBSERVATION
Elk,40.411496,-105.735887,2017,6,HUMAN_OBSERVATION
Elk,39.138579,-106.333358,2017,6,HUMAN_OBSERVATION
Elk,40.435942,-105.762652,2017,6,HUMAN_OBSERVATION
Elk,40.421311,-105.751603,2017,6,HUMAN_OBSERVATION
Elk,40.382421,-105.848042,2017,6,HUMAN_OBSERVATION
Elk,40.42283,-105.810388,2017,7,HUMAN_OBSERVATION
Elk,40.3366,-105.597239,2017,7,HUMAN_OBSERVATION
Elk,40.428836,-105.76707,2017,7,HUMAN_OBSERVATION
Elk,40.483791,-105.688482,2017,7,HUMAN_OBSERVATION
Elk,40.3035,-105.844537,2017,7,HUMAN_OBSERVATION
Elk,40.341397,-105.57272,2017,7,HUMAN_OBSERVATION
Elk,40.402451,-105.711329,2017,7,HUMAN_OBSERVATION
Elk,37.875105,-107.055361,2017,7,HUMAN_OBSERVATION
Elk,40.332151,-105.855331,2017,7,HUMAN_OBSERVATION
Elk,40.403713,-105.710717,2017,7,HUMAN_OBSERVATION
Elk,40.395676,-105.698049,2017,7,HUMAN_OBSERVATION
Elk,40.423897,-105.806872,2017,7,HUMAN_OBSERVATION
Elk,40.366736,-105.577628,2017,8,HUMAN_OBSERVATION
Elk,40.421708,-105.752403,2017,8,HUMAN_OBSERVATION
Elk,40.294526,-105.654189,2017,8,HUMAN_OBSERVATION
Elk,40.399701,-105.822673,2017,8,HUMAN_OBSERVATION
Elk,40.378525,-105.520141,2017,8,HUMAN_OBSERVATION
Elk,40.375319,-105.592003,2017,8,HUMAN_OBSERVATION
Elk,40.406438,-105.624576,2017,8,HUMAN_OBSERVATION
Elk,40.062852,-105.925585,2017,8,HUMAN_OBSERVATION
Elk,40.06286,-105.9256,2017,8,HUMAN_OBSERVATION
Elk,40.38087,-105.533633,2017,8,HUMAN_OBSERVATION
Elk,39.221844,-106.92624,2017,8,HUMAN_OBSERVATION
Elk,37.948186,-107.847344,2017,8,HUMAN_OBSERVATION
Elk,37.96605,-107.841147,2017,8,HUMAN_OBSERVATION
Elk,40.401725,-105.848861,2017,8,HUMAN_OBSERVATION
Elk,40.352567,-105.605522,2017,8,HUMAN_OBSERVATION
Elk,40.425367,-105.805297,2017,8,HUMAN_OBSERVATION
Elk,40.441008,-105.753784,2017,9,HUMAN_OBSERVATION
Elk,40.372886,-105.49261,2017,9,HUMAN_OBSERVATION
Elk,40.43987,-105.766747,2017,9,HUMAN_OBSERVATION
Elk,40.363723,-105.612229,2017,9,HUMAN_OBSERVATION
Elk,39.644029,-105.364765,2017,9,HUMAN_OBSERVATION
Elk,39.503348,-105.38351,2017,9,HUMAN_OBSERVATION
Elk,40.388578,-105.674142,2017,9,HUMAN_OBSERVATION
Elk,38.833882,-104.821363,2017,9,HUMAN_OBSERVATION
Elk,40.357239,-105.699476,2017,9,HUMAN_OBSERVATION
Elk,40.383284,-105.626922,2017,9,HUMAN_OBSERVATION
Elk,37.927708,-105.762093,2017,9,HUMAN_OBSERVATION
Elk,40.40992,-105.718575,2017,9,HUMAN_OBSERVATION
Elk,40.377321,-105.503549,2017,9,HUMAN_OBSERVATION
Elk,40.370847,-105.85692,2017,10,HUMAN_OBSERVATION
Elk,40.388313,-105.610695,2017,10,HUMAN_OBSERVATION
Elk,40.376187,-105.504695,2017,10,HUMAN_OBSERVATION
Elk,40.364289,-105.578356,2017,10,HUMAN_OBSERVATION
Elk,37.946111,-107.835833,2017,10,HUMAN_OBSERVATION
Elk,39.486006,-105.323114,2017,10,HUMAN_OBSERVATION
Elk,40.37297,-105.530058,2017,10,HUMAN_OBSERVATION
Elk,40.346756,-105.533638,2017,10,HUMAN_OBSERVATION
Elk,40.359169,-105.586731,2017,10,HUMAN_OBSERVATION
Elk,37.952649,-105.750952,2017,10,HUMAN_OBSERVATION
Elk,40.354971,-105.560804,2017,10,HUMAN_OBSERVATION
Elk,40.333317,-105.524855,2017,10,HUMAN_OBSERVATION
Elk,40.380787,-105.519225,2017,12,HUMAN_OBSERVATION
Elk,39.627371,-105.27488,2017,12,HUMAN_OBSERVATION
Elk,40.656749,-106.286318,2017,12,HUMAN_OBSERVATION
Elk,40.375592,-105.511078,2017,12,HUMAN_OBSERVATION
Elk,39.085889,-105.245965,2016,2,HUMAN_OBSERVATION
Elk,38.21332,-107.502574,2016,2,HUMAN_OBSERVATION
Elk,40.226965,-105.199285,2016,3,HUMAN_OBSERVATION
Elk,39.699775,-105.210664,2016,3,HUMAN_OBSERVATION
Elk,37.575728,-104.916385,2016,3,HUMAN_OBSERVATION
Elk,40.596443,-106.912206,2016,4,HUMAN_OBSERVATION
Elk,38.790556,-108.655,2016,4,HUMAN_OBSERVATION
Elk,38.209382,-105.543681,2016,4,HUMAN_OBSERVATION
Elk,39.437485,-106.813094,2016,4,HUMAN_OBSERVATION
Elk,39.968859,-105.344762,2016,5,HUMAN_OBSERVATION
Elk,38.418629,-105.706501,2016,5,HUMAN_OBSERVATION
Elk,38.41957,-105.703754,2016,5,HUMAN_OBSERVATION
Elk,38.420377,-105.704269,2016,5,HUMAN_OBSERVATION
Elk,38.42078,-105.704098,2016,5,HUMAN_OBSERVATION
Elk,38.420242,-105.704784,2016,5,HUMAN_OBSERVATION
Elk,40.378626,-105.508811,2016,5,HUMAN_OBSERVATION
Elk,38.419973,-105.703583,2016,5,HUMAN_OBSERVATION
Elk,38.418586,-105.708011,2016,5,HUMAN_OBSERVATION
Elk,38.419839,-105.705299,2016,5,HUMAN_OBSERVATION
Elk,38.419704,-105.705643,2016,5,HUMAN_OBSERVATION
Elk,38.421184,-105.704441,2016,5,HUMAN_OBSERVATION
Elk,38.419435,-105.705471,2016,5,HUMAN_OBSERVATION
Elk,38.41957,-105.704269,2016,5,HUMAN_OBSERVATION
Elk,40.379412,-105.495262,2016,5,HUMAN_OBSERVATION
Elk,40.379422,-105.495247,2016,5,HUMAN_OBSERVATION
Elk,40.379425,-105.495317,2016,5,HUMAN_OBSERVATION
Elk,40.301392,-105.640503,2016,5,HUMAN_OBSERVATION
Elk,39.904275,-105.18986,2016,5,HUMAN_OBSERVATION
Elk,39.904135,-105.189806,2016,5,HUMAN_OBSERVATION
Elk,40.342793,-105.583389,2016,5,HUMAN_OBSERVATION
Elk,40.385782,-105.605543,2016,6,HUMAN_OBSERVATION
Elk,40.39686,-105.096872,2016,6,HUMAN_OBSERVATION
Elk,40.363261,-105.543198,2016,6,HUMAN_OBSERVATION
Elk,40.289031,-105.708845,2016,6,HUMAN_OBSERVATION
Elk,40.426483,-105.661701,2016,6,HUMAN_OBSERVATION
Elk,40.313476,-105.650591,2016,6,HUMAN_OBSERVATION
Elk,40.785702,-106.661285,2016,6,HUMAN_OBSERVATION
Elk,40.347656,-105.647364,2016,6,HUMAN_OBSERVATION
Elk,40.257415,-105.732709,2016,6,HUMAN_OBSERVATION
Elk,40.334847,-105.740326,2016,6,HUMAN_OBSERVATION
Elk,39.003178,-104.865875,2016,6,HUMAN_OBSERVATION
Elk,40.402664,-105.600944,2016,6,HUMAN_OBSERVATION
Elk,40.402211,-105.599306,2016,6,HUMAN_OBSERVATION
Elk,40.412786,-105.734833,2016,6,HUMAN_OBSERVATION
Elk,40.413114,-105.734528,2016,6,HUMAN_OBSERVATION
Elk,40.356703,-105.597258,2016,6,HUMAN_OBSERVATION
Elk,40.340735,-105.566854,2016,6,HUMAN_OBSERVATION
Elk,40.43629,-105.853096,2016,6,HUMAN_OBSERVATION
Elk,39.888933,-105.219019,2016,6,HUMAN_OBSERVATION
Elk,39.88896,-105.219577,2016,6,HUMAN_OBSERVATION
Elk,38.787928,-106.21317,2016,6,HUMAN_OBSERVATION
Elk,40.412644,-105.731767,2016,6,HUMAN_OBSERVATION
